TITLE,AUTHOR,DATE,PUBPLACE,PUBLISHER,DLPS,ESTC,DocNo,TCP,GaleDocNo
"The battle of Hastings: a tragedy. By Richard Cumberland, Esq; As it is acted at the Theatre-Royal in Drury-Lane.","Cumberland, Richard, 1732-1811.",1778.,London :,"printed for Edward and Charles Dilly,",004795892,T21419,CW113647525,K030547.000,CW3313647525
"A view of the evidences of Christianity: In three parts. ... By William Paley, ...","Paley, William, 1743-1805.",1794.,London :,"printed for R. Faulder,",004848243,T77431,CW118772055,K064499.002,CW3318772456
"Memoirs and reflections upon the reign and government of King Charles the Ist. and K. Charles the IId: ... Written by Sir Richard Bulstrode, ... Now first published from his original manuscript.","Bulstrode, Richard, Sir, 1610-1711.",1721.,London :,"printed by N. Mist, for Charles Rivington,",004895863,T144132,CW101520959,K112243.000,CW3301520959
A complete history of the English stage: ... by Mr. Dibdin. ...,"Dibdin, Charles, 1745-1814.",[1800],London :,"printed for the author, and sold by him at his warehouse,",004892642,T138159,CW102746846,K108995.005,CW3302804392
"The age of reason: being an investigation of true and fabulous theology, by Thomas Paine. ...","Paine, Thomas, 1737-1809.",1794.,Paris [i.e. London?] :,"printed by Barrois,",004781203,N29400,CW122094669,K015773.000,CW3322094669
"The guardian goddess of health: or, the whole art of preventing and curing diseases; and of enjoying peace and hapiness of body and of mind to the longest possible period of human existence: with precepts for the preservation and exaltation of personal beauty and loveliness. To which is added, an account of the composition, preparation, and properties of the three great medicines prepared and dispensed at the Temple of Health, Adelphi, and at the Temple of Hymen, Pall-Mall, London. By James Graham, M.D.This book is of so much real importance to the health and happiness of each individual among the public, that tho' it contains more matter or reading than most two shilling pamphlets, it is ordered to be sold for only two pence; - a price very inadequate to the prime cost of the paper, printing, distribution, &c. But salus populi suprema lex est!","Graham, James, 1745-1794.",[1780?],London :,"printed for the people: and by the rosy heralds of health distributed,",004910886,T141037,CW108524129,K111051.000,CW3308524129
The case of the barbers of London:,"Barbers' Company (London, England)",1745?],[London :,"s.n.,",004795115,T20153,CW107998945,K029870.000,CW3307998945
The chaplet: A musical entertainment. As it is perform'd by His Majesty's company of comedians at the Theatre-Royal in Drury-Lane. The music compos'd by Dr. Boyce.,"Mendez, Moses, d. 1758.",1753.,London :,"printed: and sold by M. Cooper, and J. Clark,",004840070,T65459,CW114475777,K056299.000,CW3314475777
"A trip to Scarborough: A comedy. As performed at the Theatre Royal in Drury Lane. Altered from Vanbrugh's Relapse; or, virtue in danger. By Richard Brinsley Sheridan, Esq.","Sheridan, Richard Brinsley, 1751-1816.",1781.,London :,"printed for G. Wilkie,",004873622,T112299,CW113789083,K089925.000,CW3313789083
"Hannah Hewit: or, the female Crusoe. Being the history of a woman of uncommon, mental, and personal accomplishments; who, ... was cast away in the Grosvenor East-Indiaman: and became for three years the sole inhabitant of an island, in the South Seas. Supposed to be written by herself.","Dibdin, Charles, 1745-1814.",[1792],London :,"printed for C. Dibdin,",004869667,T107055,CW110965243,K085958.001,CW3310965243
"The state of the excise after the union, compared with what it is now:","Defoe, Daniel, 1661?-1731.",1706.,[Edinburgh] :,"Printed in the year,",004833230,T55497,CW106554062,K049446.000,CW3306554062
"The two connoisseurs; a comedy, in rhyme. Written for a private theatre, by William Hayley, Esq:","Hayley, William, 1745-1820.",1785.,Calcutta :,"printed [by Joseph Cooper] in the year,",004865037,T101049,CW109730274,K081319.000,CW3309730274
Poems to Thespia:,"Downman, Hugh, 1740-1809.",1781.,Exeter :,"printed by W. Grigg,",004890102,T134345,CW113648625,K106443.000,CW3313648625
"Inf. Charles Hutton. Lord Eskgrove reporter. April 22. 1783. Information for Charles Hutton, shipmaster in Culross, suspender, against William Palmer of Great Yarmouth, in the county of Norfolk, and David Maclaren, merchant in Leith, his attorney, chargers:","Hutton, Charles, shipmaster in Culross.",1783],"[Edinburgh,",,004827304,T224076,CW105994130,K131582.000,CW3305994130
Henrietta: By the author of The female Quixote. In two volumes. ...,"Lennox, Charlotte, ca. 1729-1804.",1758.,London :,"printed for A. Millar,",004844960,T72179,CW115465977,K061206.002,CW3315466223
"Curious particulars and genuine anecdotes respecting the late Lord Chesterfield and David Hume, Esq. With a parallel between these celebrated personages. ... To which is added, a short vindication of the Christian cause and character, occasioned by a recent reflection thrown upon them, by the author of the Apology for the life and writings of David Hume. By a friend to religious and civil liberty:",Friend to Religious and Civil Liberty.,1788.,London :,"printed for G. Kearsley,",004835856,T59549,CW101896196,K052074.000,CW3301896196
Arctic zoology: ...,"Pennant, Thomas, 1726-1798.",1784-85.,London :,"printed by Henry Hughs,",004875368,T114528,CW108502359,K091678.001,CW3308502359
"Calvary: or the death of Christ. A poem, in eight books. By Richard Cumberland.","Cumberland, Richard, 1732-1811.",1792.,London :,"printed for C. Dilly,",004794938,T19844,CW111603611,K029715.000,CW3311603611
"The funeral of Arabert, monk of La Trappe: a poem: By Mr. Jerningham.","Jerningham, Mr. (Edward), 1737?-1812.",1771.,London :,"printed for J. Robson,",004806540,T40337,CW110223939,K040240.000,CW3310223939
"An account of the ancient division of the English nation into hundreds and tithings: the happy effects of that excellent institution; ...Intended as an appendix to several tracts on national defence, &c. By Granville Sharp.","Sharp, Granville, 1735-1813.",1784.,London :,"printed by Galabin and Baker,",004898517,T148329,CW124480481,K114902.000,CW3324480481
John Bull in his senses: being the second part of Law is a bottomless-pit. Printed from a manuscript found in the cabinet of the famous Sir Humphry Polesworth.,"Arbuthnot, John, 1667-1735.",1712.,London :,"printed for John Morphew,",004770081,N10231,CW104630781,K005971.000,CW3304630781
"An essay towards a new theory of vision. By George Berkeley,:","Berkeley, George, 1685-1753.",1709.,Dublin :,"printed by Aaron Rhames, for Jeremy Pepyat,",004848514,T77990,CW108302326,K064770.000,CW3308302326
The rival candidates: a comic opera in two acts; as it is now performing at the Theatre Royal in Drury-Lane. By the Rev. Henry Bate.,"Dudley, H. Bate, Sir (Henry Bate), 1745-1824.",1775.,London :,"printed: sold by T. Becket; and by W. Griffin,",004832077,T53734,CW115017346,K048293.000,CW3315017346
"The history of Tom Jones: a foundling. In three volumes. ... By Henry Fielding, Esq;.","Fielding, Henry, 1707-1754.",1749.,Dublin :,"printed for John Smith,",004794856,T1943,CW114911106,K021151.003,CW3314911451
"Observations on a particular kind of scarlet fever, that lately prevailed in and about St. Alban's. In a letter to Dr. Mead. By Nathanael Cotton, M.D:","Cotton, Nathaniel, 1705-1788.",1749.,London :,"printed for R. Manby and H. S. Cox,",004795020,T1997,CW100697967,K021193.000,CW3300697967
An history of the earth: and animated nature: by Oliver Goldsmith. In eight volumes. ...,"Goldsmith, Oliver, 1730?-1774.",1774.,London :,"printed for J. Nourse,",004897225,T146096,CW108829870,K113606.007,CW3308829870
Remarks on several very important prophecies: In five parts. ... By Granville Sharp.,"Sharp, Granville, 1735-1813.",1768.,London :,"printed by W. Richardson and S. Clark; and sold by B. White; R. Horsfield; and J. Allix,",004891914,T137094,CW120514447,K108264.000,CW3320514447
A collection of poems in six volumes. By several hands:,"Dodsley, Robert, 1703-1764.",1763.,London :,"printed by J. Hughs, for R. and J. Dodsley,",004887768,T131163,CW114377515,K104099.006,CW3314379241
"The mogul tale: or, the descent of the balloon. A farce. As it is acted at the Theatre-Royal, Smoke-Alley.","Inchbald, Mrs., 1753-1821.",1788.,[Dublin] :,"Printed for the booksellers,",004878383,T118164,CW114670849,K094698.000,CW3314670849
"A treatise on the teeth: Wherein the true causes of the several disorders to which they are liable, are considered; and the precautions necessary to their preservation particularly pointed out. ... By A. Tolver, ...","Tolver, A.",1752.,London :,"printed for Lockyer Davis,",004773046,N14039,CW107504389,K008702.000,CW3307504389
A dissertation upon pamphlets: In a letter to a nobleman.,"Oldys, William, 1696-1761.",1731.,London :,"printed in the year,",004803024,T34690,CW112995554,K036824.000,CW3312995554
The inoculator: a comedy in three acts.,"Carey, George Saville, 1743-1807.",1766.,London :,"printed for the author, and sold by J. Williams, and by T. Tofts, and J. Hassel, at Chelmsford,",004884465,T126376,CW110567456,K100784.000,CW3310567456
"A distinction of orders in the Church defended upon principles of public utility, in a sermon preached in the castle-chapel, Dublin, at the consecration of John Law, D.D. Lord Bishop of Clonfert and Kilmacduagh, September 21, 1782. By William Paley,:","Paley, William, 1743-1805.",1782.,London :,"printed for Robert Faulder,",004803035,T34702,CW123393765,K036834.000,CW3323393765
The poetical works: of Mr. William Collins. With memoirs of the author; and observations on his genius and writings. By J. Langhorne.,"Collins, William, 1721-1759.",1765.,London :,"printed for T. Becket and P. A. Dehondt,",004816285,T174434,CW117001470,K120396.000,CW3317001470
"Narrative, of a five years' expedition; against the revolted negroes of Surinam: in Guiana, on the wild coast of South America; from the year 1772, to 1777: ... By Captn. J. G. Stedman. illustrated with 80 elegant engravings, ...","Stedman, John Gabriel, 1744-1797.",1796.,London :,"printed for J. Johnson, & J. Edwards,",004897533,T146566,CW108650629,K113915.002,CW3308651115
A continuation of the history of the Crown-Inn: with characters of some of the late servants; and the proceeding of the trustees to the coming of the new landlord. Part II.,"Arbuthnot, John, 1667-1735.",[1714],London :,"printed for J. Moor, and sold by the booksellers of London and Westminster,",004774102,N15318,CW104175264,K009653.000,CW3304175264
"Illumination: or, the glaziers' conspiracy. A prelude. As it is performed, with universal applause, at the Theatre-Royal, in Covent-Garden. By F. Pilon:","Pilon, Frederick, 1750-1788.",1779.,London :,"printed for G. Kearsley,",004801963,T32923,CW113787866,K035828.000,CW3313787866
"A rational account of the natural weaknesses of women: and of the secret distempers peculiarly incident to them. Plainly discovering their nature, true cause, and best method of cure, ... By a physician.",Physician.,[1716],London :,"printed, and sold at the Two Blue Posts; and A. Dodd,",004794361,T18464,CW107110551,K029251.000,CW3307110551
The fall of Egypt; an oratorio. As it is performed at the Theatre Royal in Drury-lane. Written by the late John Hawkesworth LL.D. and set to musick by John Stanley:,"Hawkesworth, John, 1715?-1773.",1774.,London :,"printed: and sold by Mr. Condell,",004803387,T35251,CW113180882,K037184.000,CW3313180882
"A description of a great variety of animals and vegetables: viz. beasts, birds, fishes, insects, plants, fruits, and flowers. Extracted from the most considerable writers of natural history; ... Being a supplement to A description of three hundred animals. Illustrated with above ninety copper plates, ...","Boreman, Thomas, fl. 1730-1743.",1736.,London :,"printed by J. T. [John Tilly] for Thomas Boreman,",004891058,T135784,CW107851486,K107399.000,CW3307851486
"A letter to a bishop, concerning lectureships. By F.T. assistant curate at - and joint-lecturer of St.-:","Francklin, Thomas, 1721-1784.",1768.,London :,"printed for R. Baldwin; T. Davies,",004859721,T94101,CW118465134,K075995.000,CW3318465134
"The history of England: under the House of Tudor. ... By David Hume, Esq; In two volumes. ...","Hume, David, 1711-1776.",1759.,London :,"printed for A. Millar,",004853754,T85928,CW102194813,K070022.001,CW3302194813
The babler: Containing a careful selection from those entertaining and interesting essays. Which have given the public so much satisfaction under that title ... in Owen's Weekly Chronicle. ...,"Kelly, Hugh, 1739-1777.",1767.,London :,"printed for J. Newbery; L. Hawes, W. Clarke, and R. Collins; and J. Harrison,",004886123,T128775,CW124783356,K102448.002,CW3324783659
Philosophy: A poem address'd to the ladies who attend Mr. Booth's lectures. By the bricklayer.,"Jones, Henry, 1721-1770.",1746.,Dublin :,"printed by and for S. Powell,",004883363,T124958,CW110272482,K099681.000,CW3310272482
"Poems and plays: by William Hayley, Esq. In six volumes. ...","Hayley, William, 1745-1820.",1785.,London :,"printed for T. Cadell,",004808015,T42585,CW111425349,K041548.003,CW3311425815
"Remarks and observations on the morality and divinity contained in Dr. Free's certain articles: proposed to the Court of Assistants, of the Worshipful Company of Salters. In a letter to the Reverend Dr. Free.","Mason, William, 1719-1791.",[1758?],London :,"printed by M. Lewis; and sold by E. Dilly; J. Fuller; J. Robinson; and W. Lepard,",004791651,T13691,CW119757543,K026892.000,CW3319757543
